i,j,family_i,family_j,era_i,era_j,within_family,between_family,within_era,across_era,phi_primary,jaccard,overlap,cosine,phi,yule_q,cohen_kappa,ci_lo,ci_hi
DeepSeek-V3.1,Llama-3.2,DeepSeek,Llama,2025Q3,2024Q3,0,1,0,1,0.06957129919238175,0.3357245337159254,0.5032258064516129,0.5026855746196008,0.06957129919238175,0.13904284543833437,0.06957115871548569,0.02253970397917401,0.11269191078710354
DeepSeek-V3.1,Llama-3.3,DeepSeek,Llama,2025Q3,2024Q4,0,1,0,1,0.07420083492098122,0.3296863603209336,0.5072951739618407,0.4960113639917551,0.07420083492098122,0.1486542175392099,0.07413750720339152,0.03285729098985141,0.11870885507228694
DeepSeek-V3.1,Llama-4,DeepSeek,Llama,2025Q3,2025Q2,0,1,0,1,0.1490561305447371,0.381646030589949,0.5622317596566524,0.5525348483231514,0.1490561305447371,0.29228518160149153,0.14897455945149454,0.10719742712682556,0.19185710230577255
DeepSeek-V3.1,Ministral-3,DeepSeek,Mistral,2025Q3,2025Q4,0,1,0,1,0.10125160041471339,0.3252279635258359,0.5270935960591133,0.4919917249484024,0.10125160041471339,0.204027243115191,0.10050080225604141,0.055902983202851496,0.1443074658713141
DeepSeek-V3.1,Mistral-7B,DeepSeek,Mistral,2025Q3,2023Q3,0,1,0,1,0.03274952997659843,0.25841816758026626,0.4888888888888889,0.41605821095972856,0.03274952997659843,0.06923904275342833,0.03159832293690554,-0.011790501696693753,0.08095884473387019
DeepSeek-V3.1,Mistral-Large-2,DeepSeek,Mistral,2025Q3,2024Q3,0,1,0,1,0.0877207431138883,0.32611940298507464,0.5171597633136095,0.4924307064039496,0.0877207431138883,0.17631224764468373,0.0873809956946213,0.047903454737216154,0.13280669594574188
DeepSeek-V3.1,Mistral-Large-3,DeepSeek,Mistral,2025Q3,2025Q4,0,1,0,1,0.05594737894975584,0.2839506172839506,0.5027322404371585,0.4455375598691506,0.05594737894975584,0.11580470661199738,0.05477420511399754,0.01388284430312728,0.096650522395853
DeepSeek-V3.1,Mistral-Medium-3,DeepSeek,Mistral,2025Q3,2025Q2,0,1,0,1,0.0639160515846781,0.2909930715935335,0.5073825503355704,0.45363411456817154,0.0639160515846781,0.13166885901224867,0.06274805120794583,0.023998115940995716,0.10659921292898002
DeepSeek-V3.1,Mistral-Medium-3.5,DeepSeek,Mistral,2025Q3,2026Q2,0,1,0,1,0.05118650585751232,0.3414295628036086,0.5278969957081545,0.5093779108210127,0.05118650585751232,0.10234314252046141,0.05106452761212227,0.01136228024597551,0.10152991966083903
DeepSeek-V3.1,Mistral-Small-2,DeepSeek,Mistral,2025Q3,2024Q3,0,1,0,1,0.031654127317126426,0.3187279151943463,0.48390557939914164,0.48338720155414966,0.031654127317126426,0.06351202641094168,0.03165406343670391,-0.01108051051215371,0.07152993828587123
DeepSeek-V3.1,Mistral-Small-3,DeepSeek,Mistral,2025Q3,2025Q1,0,1,0,1,0.0633463933564674,0.3385269121813031,0.5128755364806867,0.5058679744311569,0.0633463933564674,0.126545139723919,0.06332485578813099,0.021349382174006663,0.10582376630762806
DeepSeek-V3.1,Mistral-Small-3.1,DeepSeek,Mistral,2025Q3,2025Q1,0,1,0,1,0.08263746057149873,0.36002785515320335,0.5547210300429185,0.5299924902284181,0.08263746057149873,0.16460974382324042,0.08231046066217436,0.042660345577936,0.12727938448552073
DeepSeek-V3.1,Mistral-Small-3.2,DeepSeek,Mistral,2025Q3,2025Q2,0,1,0,1,0.07306127175873918,0.2712680577849117,0.5184049079754601,0.4335956796456918,0.07306127175873918,0.15482771746025992,0.0699922977335673,0.029739339371938067,0.11696874408099651
DeepSeek-V3.1,Mistral-Small-4,DeepSeek,Mistral,2025Q3,2026Q1,0,1,0,1,0.01919269452198132,0.33558406482106684,0.5332618025751072,0.503364507887657,0.01919269452198132,0.03850567076926793,0.019068354188099657,-0.026029758961060405,0.06101384107177163
DeepSeek-V3.1,Mixtral-8x22B,DeepSeek,Mistral,2025Q3,2024Q2,0,1,0,1,0.06610420630026079,0.30624529721595184,0.5062189054726368,0.4701738041886632,0.06610420630026079,0.13430746674087582,0.06554559164545062,0.020479364789040215,0.10995237198095628
DeepSeek-V3.1,Mixtral-8x7B,DeepSeek,Mistral,2025Q3,2023Q4,0,1,0,1,0.09034530063083654,0.360056258790436,0.5493562231759657,0.5298197507921307,0.09034530063083654,0.17964826123698519,0.09012374317092886,0.04867094327584654,0.13381141399502505
DeepSeek-V3.1,Phi-1,DeepSeek,Phi,2025Q3,2023Q2,0,1,0,1,0.08814195924584706,0.31948640483383683,0.5190184049079755,0.48534840509736005,0.08814195924584706,0.1780108594451631,0.08752101436065701,0.04120953115926522,0.1328978737912903
DeepSeek-V3.1,Phi-1.5,DeepSeek,Phi,2025Q3,2023Q3,0,1,0,1,0.07475676791724792,0.3566967383761277,0.5515021459227468,0.5264017761332296,0.07475676791724792,0.14910175809057605,0.07444756400988849,0.029833623575869637,0.11715436170831607
DeepSeek-V3.1,Phi-2,DeepSeek,Phi,2025Q3,2023Q4,0,1,0,1,0.0329620085061966,0.3070809248554913,0.4846066134549601,0.47009017799660735,0.0329620085061966,0.06647330557841308,0.03291126986111828,-0.012141430620334728,0.07722737052134704
DeepSeek-V3.1,Phi-3,DeepSeek,Phi,2025Q3,2024Q2,0,1,0,1,0.05253053468809788,0.34303534303534305,0.5311158798283262,0.5112087190069134,0.05253053468809788,0.10502142190123882,0.052386626256487365,0.009647781424939867,0.09558483735756114
DeepSeek-V3.1,Phi-3.5,DeepSeek,Phi,2025Q3,2024Q3,0,1,0,1,0.06449849790568661,0.35399449035812675,0.5515021459227468,0.5235942799759115,0.06449849790568661,0.12887349909424647,0.06416365363280101,0.018064350785233763,0.10966623939425105
DeepSeek-V3.1,Phi-4,DeepSeek,Phi,2025Q3,2024Q4,0,1,0,1,0.07542601568165405,0.3823335530652604,0.6223175965665236,0.5566177798068146,0.07542601568165405,0.15269719787680533,0.07339649136686374,0.036330512706258096,0.12058532621763988
DeepSeek-V3.1,Phi-4-reasoning-plus,DeepSeek,Phi,2025Q3,2025Q2,0,1,0,1,0.10045986185588354,0.3705512909979065,0.5697424892703863,0.5414354859700383,0.10045986185588354,0.19956253062883234,0.09995849032505273,0.05878616211213911,0.14628858888327667
DeepSeek-V3.1,Phi-4-reasoning-vision-15B,DeepSeek,Phi,2025Q3,2026Q1,0,1,0,1,0.05079279240636534,0.3512593601089176,0.5536480686695279,0.5208678595357161,0.05079279240636534,0.10173948708050858,0.050422278109692645,0.010532533120733167,0.09536451676452536
DeepSeek-V3.1,Qwen-7B,DeepSeek,Qwen,2025Q3,2023Q3,0,1,0,1,0.04600676453887549,0.3231098430813124,0.49079089924160346,0.488415452065073,0.04600676453887549,0.09226166475815686,0.04600488155984728,0.004284201404185012,0.08721518643555397
DeepSeek-V3.1,Qwen1.5,DeepSeek,Qwen,2025Q3,2024Q1,0,1,0,1,0.09899632616388855,0.3952412425644415,0.6416309012875536,0.5704746167486345,0.09899632616388855,0.20023903725684142,0.09600344605462305,0.05847066686606358,0.14372878882229123
DeepSeek-V3.1,Qwen2,DeepSeek,Qwen,2025Q3,2024Q2,0,1,0,1,0.0724270795528023,0.3296943231441048,0.506145251396648,0.49599663279639966,0.0724270795528023,0.1450849592970668,0.072376770138791,0.027790206681242734,0.1173516491989239
DeepSeek-V3.1,Qwen2.5,DeepSeek,Qwen,2025Q3,2024Q3,0,1,0,1,0.03610458377495312,0.36089238845144356,0.5901287553648069,0.5331159564171318,0.03610458377495312,0.0730739593068057,0.03531499837568441,-0.0057611992057283404,0.0813380844041357
DeepSeek-V3.1,Qwen3,DeepSeek,Qwen,2025Q3,2025Q2,0,1,0,1,0.04801737394971701,0.3240542469664525,0.49187432286023836,0.4894936318709561,0.04801737394971701,0.0962735423116615,0.0480154086798476,0.008134720712289115,0.0944116762135904
DeepSeek-V3.1,Qwen3.5,DeepSeek,Qwen,2025Q3,2026Q1,0,1,0,1,0.0566538384836773,0.33638928067700985,0.5118025751072961,0.5034974545470807,0.0566538384836773,0.11325249025552186,0.05662647220406541,0.012514369830148803,0.09687620080038907
DeepSeek-V3.1,Qwen3.6,DeepSeek,Qwen,2025Q3,2026Q2,0,1,0,1,0.05878780641283973,0.34081346423562414,0.5214592274678111,0.5085284738574949,0.05878780641283973,0.11744724487670442,0.058719859008251246,0.01844741755042509,0.09823688578286238
DeepSeek-V3.2,DeepSeek-V4,DeepSeek,DeepSeek,2025Q4,2026Q2,1,0,0,1,0.029113734838409573,0.2784134248665141,0.4484029484029484,0.4357395986981654,0.029113734838409573,0.05969180722993102,0.029078383959471744,-0.019724659835571152,0.0715980418146224
DeepSeek-V3.2,Devstral-2,DeepSeek,Mistral,2025Q4,2025Q4,0,1,1,0,0.04614015921356806,0.3013392857142857,0.46983758700696054,0.4631691025071411,0.04614015921356806,0.09343682735402939,0.0461252775785599,0.0014973228843868673,0.08741980265024281
DeepSeek-V3.2,Gemma-1,DeepSeek,Gemma,2025Q4,2024Q1,0,1,0,1,0.05084602029010382,0.3571897570584373,0.6310904872389791,0.5337670284984237,0.05084602029010382,0.1049424509140149,0.04793394859426809,0.005630556023591031,0.09479660872353798
DeepSeek-V3.2,Gemma-2,DeepSeek,Gemma,2025Q4,2024Q2,0,1,0,1,0.09515055216936506,0.29013854930725347,0.49375866851595007,0.45157379603095626,0.09515055216936506,0.19678697393656577,0.09412188064873767,0.054800453513895286,0.13728065687493948
DeepSeek-V3.2,Gemma-3,DeepSeek,Gemma,2025Q4,2025Q1,0,1,0,1,0.027486798977298294,0.30195510499637945,0.4837587006960557,0.4642420739169567,0.027486798977298294,0.0555494215646584,0.027410085878478804,-0.017934386138422357,0.07205000130926302
DeepSeek-V3.2,Gemma-3n,DeepSeek,Gemma,2025Q4,2025Q2,0,1,0,1,0.026785508307103873,0.28313253012048195,0.44655581947743467,0.44134495471547214,0.026785508307103873,0.05467204287610509,0.026779909138863894,-0.019135289163792837,0.07156029505546323
DeepSeek-V3.2,Gemma-4,DeepSeek,Gemma,2025Q4,2026Q2,0,1,0,1,0.05729487216213655,0.3321579689703808,0.5464037122969838,0.5005898648072009,0.05729487216213655,0.11540981205164409,0.05651542353192002,0.013810292268738913,0.1023787110041951
DeepSeek-V3.2,Gemma-4-12B,DeepSeek,Gemma,2025Q4,2026Q2,0,1,0,1,0.07395703737981221,0.2977396726422447,0.47571606475716066,0.4591472181214057,0.07395703737981221,0.15087798913386025,0.07382089484731925,0.028353730546786776,0.11583769965493906
DeepSeek-V3.2,Llama-1,DeepSeek,Llama,2025Q4,2023Q1,0,1,0,1,0.05982743875305298,0.2946153846153846,0.46650426309378806,0.45527474783364535,0.05982743875305298,0.1219873530556474,0.059774550957758514,0.015037062432697682,0.10364630027470648
DeepSeek-V3.2,Llama-2,DeepSeek,Llama,2025Q4,2023Q3,0,1,0,1,0.03939333056849729,0.25345247766043866,0.4581497797356828,0.4072184112103634,0.03939333056849729,0.0834947773427445,0.03868080646207335,-0.001947134718392207,0.086307315145336
DeepSeek-V3.2,Llama-3,DeepSeek,Llama,2025Q4,2024Q2,0,1,0,1,0.08120181572251521,0.3487719298245614,0.5765661252900232,0.5199359215500099,0.08120181572251521,0.16341319437376595,0.07962074027055978,0.03496310929036365,0.11640988152386274
DeepSeek-V3.2,Llama-3.1,DeepSeek,Llama,2025Q4,2024Q3,0,1,0,1,0.05922916846816486,0.3254310344827586,0.525522041763341,0.49211636810273046,0.05922916846816486,0.11916845796576146,0.058791925858063,0.017496481305888916,0.10227366140636864
DeepSeek-V3.2,Llama-3.2,DeepSeek,Llama,2025Q4,2024Q3,0,1,0,1,0.08941271201709738,0.3303637713437268,0.5162412993039444,0.49700974459871594,0.08941271201709738,0.17925045147413915,0.08920168830906566,0.04736404194190122,0.1382274400166171
DeepSeek-V3.2,Llama-3.3,DeepSeek,Llama,2025Q4,2024Q4,0,1,0,1,0.034491550285282606,0.29659763313609466,0.4651972157772622,0.45756404190338795,0.034491550285282606,0.06991011615315253,0.034476596971647455,-0.008773240190540542,0.07645663833355075
DeepSeek-V3.2,Llama-4,DeepSeek,Llama,2025Q4,2025Q2,0,1,0,1,0.048665148259790014,0.3172314347512617,0.5104408352668214,0.4824311999781244,0.048665148259790014,0.09805198770533516,0.04840379030718374,0.005515490920071304,0.0917387638448796
DeepSeek-V3.2,Ministral-3,DeepSeek,Mistral,2025Q4,2025Q4,0,1,1,0,0.028841294820139002,0.2778625954198473,0.4482758620689655,0.43508061737049253,0.028841294820139002,0.05915692525681899,0.02880327209113242,-0.014288674834339286,0.06703933397801783
DeepSeek-V3.2,Mistral-7B,DeepSeek,Mistral,2025Q4,2023Q3,0,1,0,1,0.03432388101199687,0.24959349593495936,0.45481481481481484,0.40246939061335124,0.03432388101199687,0.07296371105008738,0.03365963461236445,-0.006613155582618219,0.0801720142375083
DeepSeek-V3.2,Mistral-Large-2,DeepSeek,Mistral,2025Q4,2024Q3,0,1,0,1,0.058878096997147605,0.2990867579908676,0.4650887573964497,0.46047977811406404,0.058878096997147605,0.11962557051077066,0.05886921245439955,0.014537496329383857,0.10392184321374616
DeepSeek-V3.2,Mistral-Large-3,DeepSeek,Mistral,2025Q4,2025Q4,0,1,1,0,0.026216694721907737,0.25908372827804105,0.44808743169398907,0.4129188130451582,0.026216694721907737,0.05480100243598956,0.025976723128172476,-0.018364971027264206,0.0706202444211834
DeepSeek-V3.2,Mistral-Medium-3,DeepSeek,Mistral,2025Q4,2025Q2,0,1,0,1,0.033215355567163374,0.26535433070866143,0.45234899328859063,0.4205311120115483,0.033215355567163374,0.06912061884791726,0.03297022211627149,-0.01239146206089081,0.07641932122926352
DeepSeek-V3.2,Mistral-Medium-3.5,DeepSeek,Mistral,2025Q4,2026Q2,0,1,0,1,0.04355474338500671,0.32127659574468087,0.525522041763341,0.487671673626361,0.04355474338500671,0.08778556049832927,0.04313204777740662,0.00044070650742763996,0.08860636999412938
DeepSeek-V3.2,Mistral-Small-2,DeepSeek,Mistral,2025Q4,2024Q3,0,1,0,1,0.07578070202624854,0.32448377581120946,0.5104408352668214,0.4903719336547266,0.07578070202624854,0.15227274575664662,0.07558038615711922,0.030452391811071317,0.11967093037095738
DeepSeek-V3.2,Mistral-Small-3,DeepSeek,Mistral,2025Q4,2025Q1,0,1,0,1,0.06690257784657352,0.3245997088791849,0.5174013921113689,0.4907931258288213,0.06690257784657352,0.13450957764106397,0.06658995538139069,0.021064535567496045,0.11025766879166177
DeepSeek-V3.2,Mistral-Small-3.1,DeepSeek,Mistral,2025Q4,2025Q1,0,1,0,1,0.07866785825466723,0.34116809116809116,0.5556844547563805,0.5105861257422648,0.07866785825466723,0.15798568154623077,0.07767290392442691,0.0322310870024712,0.12138993095867263
DeepSeek-V3.2,Mistral-Small-3.2,DeepSeek,Mistral,2025Q4,2025Q2,0,1,0,1,0.06890069062948838,0.26061615320566195,0.48006134969325154,0.417510023851197,0.06890069062948838,0.14666733914415014,0.06720337487499689,0.020626284747481464,0.11110458836292758
DeepSeek-V3.2,Mistral-Small-4,DeepSeek,Mistral,2025Q4,2026Q1,0,1,0,1,0.0771672229293864,0.34460887949260044,0.5672853828306265,0.5149788391614818,0.0771672229293864,0.15521987517026856,0.07586640009221471,0.03367314537935295,0.11612910632048884
DeepSeek-V3.2,Mixtral-8x22B,DeepSeek,Mistral,2025Q4,2024Q2,0,1,0,1,0.07923216691607161,0.3005464480874317,0.47885572139303484,0.46246521501637006,0.07923216691607161,0.16143392394866135,0.07909126041161345,0.03271507722647595,0.12332474143717496
DeepSeek-V3.2,Mixtral-8x7B,DeepSeek,Mistral,2025Q4,2023Q4,0,1,0,1,0.05278110205636233,0.32574679943101,0.531322505800464,0.49280826665271155,0.05278110205636233,0.10628919053002268,0.052261575805077905,0.003713144953937221,0.09899207309356615
DeepSeek-V3.2,Phi-1,DeepSeek,Phi,2025Q4,2023Q2,0,1,0,1,0.03233210640766335,0.28015267175572517,0.4503067484662577,0.43785834073496793,0.03233210640766335,0.0662540264005558,0.03229447802395137,-0.013591348990698868,0.07318647226467545
DeepSeek-V3.2,Phi-1.5,DeepSeek,Phi,2025Q4,2023Q3,0,1,0,1,0.07087064247682981,0.33782824698367636,0.5522041763341067,0.5068920769247685,0.07087064247682981,0.14249743125302056,0.06995197243947705,0.02297194216035084,0.11598609179332121
DeepSeek-V3.2,Phi-2,DeepSeek,Phi,2025Q4,2023Q4,0,1,0,1,0.04275664475224755,0.29776119402985074,0.462877030162413,0.45890148819367077,0.04275664475224755,0.0867134079157502,0.0427516667921295,-0.0037486223526825304,0.08720826252122461
DeepSeek-V3.2,Phi-3,DeepSeek,Phi,2025Q4,2024Q2,0,1,0,1,0.049300575550789996,0.324822695035461,0.531322505800464,0.4918275527123005,0.049300575550789996,0.09932222972588138,0.048787603864000696,0.002544710310495491,0.09291482160869065
DeepSeek-V3.2,Phi-3.5,DeepSeek,Phi,2025Q4,2024Q3,0,1,0,1,0.055252280584621526,0.3323963457484188,0.548723897911833,0.5010109737852908,0.055252280584621526,0.11135498320268757,0.054436583549983555,0.008872223621209742,0.09548123468803531
DeepSeek-V3.2,Phi-4,DeepSeek,Phi,2025Q4,2024Q4,0,1,0,1,0.05299650143843557,0.352234823215477,0.6125290023201856,0.5268868103518977,0.05299650143843557,0.10846745976207138,0.050617440871359026,0.009925804649041591,0.09774632675774672
DeepSeek-V3.2,Phi-4-reasoning-plus,DeepSeek,Phi,2025Q4,2025Q2,0,1,0,1,0.05092911090994943,0.3300561797752809,0.5452436194895591,0.49831547746142635,0.05092911090994943,0.10267522565088469,0.05019434178667008,0.0006246896552178662,0.09632050184153597
DeepSeek-V3.2,Phi-4-reasoning-vision-15B,DeepSeek,Phi,2025Q4,2026Q1,0,1,0,1,0.1216472307102164,0.3668807994289793,0.5962877030162413,0.5395047844907954,0.1216472307102164,0.24283390317645492,0.11944041282062993,0.08026614951967516,0.16721610655686378
DeepSeek-V3.2,Qwen-7B,DeepSeek,Qwen,2025Q4,2023Q3,0,1,0,1,0.07734140739947944,0.32320237212750186,0.505800464037123,0.4888009100929301,0.07734140739947944,0.15545351293919374,0.07719426627342132,0.03224244397685827,0.12164574174144717
DeepSeek-V3.2,Qwen1.5,DeepSeek,Qwen,2025Q4,2024Q1,0,1,0,1,0.0674256815148562,0.3606666666666667,0.6276102088167054,0.5366445580212346,0.0674256815148562,0.13823327680739242,0.0641181533753227,0.025703972187055467,0.10814231984904762
DeepSeek-V3.2,Qwen2,DeepSeek,Qwen,2025Q4,2024Q2,0,1,0,1,0.037067595261130064,0.29859571322985956,0.46867749419953597,0.4599559216877814,0.037067595261130064,0.07508236232843753,0.03704680825156522,-0.009245317962838355,0.08144071909669959
DeepSeek-V3.2,Qwen2.5,DeepSeek,Qwen,2025Q4,2024Q3,0,1,0,1,0.040387768268570365,0.34316353887399464,0.5939675174013921,0.5160398925217207,0.040387768268570365,0.08238936653655045,0.038834989544878525,-0.0012351947003614704,0.08551441149801425
DeepSeek-V3.2,Qwen3,DeepSeek,Qwen,2025Q4,2025Q2,0,1,0,1,0.04088540579708517,0.3057790782735918,0.48491879350348027,0.4686210560065247,0.04088540579708517,0.08259583399820791,0.04080762178913122,-0.005902643535133866,0.08193076564708605
DeepSeek-V3.2,Qwen3.5,DeepSeek,Qwen,2025Q4,2026Q1,0,1,0,1,0.05243120775172453,0.3186416184971098,0.511600928074246,0.48402947963475923,0.05243120775172453,0.10560052745320685,0.05216033064829006,0.006370570330319478,0.09414707438932995
DeepSeek-V3.2,Qwen3.6,DeepSeek,Qwen,2025Q4,2026Q2,0,1,0,1,0.06992285805788782,0.32996389891696754,0.5301624129930395,0.4972210762951026,0.06992285805788782,0.14048329174021548,0.06943163130239459,0.025738838423576278,0.11447058959878012
DeepSeek-V4,Devstral-2,DeepSeek,Mistral,2026Q2,2025Q4,0,1,0,1,0.03685711690750204,0.2866868381240545,0.4656019656019656,0.4460311577065371,0.03685711690750204,0.07528528566227702,0.036754506211554405,-0.005379280043021115,0.08305072181590498
DeepSeek-V4,Gemma-1,DeepSeek,Gemma,2026Q2,2024Q1,0,1,0,1,0.06148600049839015,0.3468979319546364,0.6388206388206388,0.5250463185943572,0.06148600049839015,0.12801195037994414,0.05695818442776907,0.015915456715553618,0.10617364673059033
DeepSeek-V4,Gemma-2,DeepSeek,Gemma,2026Q2,2024Q2,0,1,0,1,0.058403844544258156,0.2644151565074135,0.44521497919556174,0.4190107812375903,0.058403844544258156,0.12259235694295516,0.0581221930881145,0.014588214183955252,0.10584756875926583
DeepSeek-V4,Gemma-3,DeepSeek,Gemma,2026Q2,2025Q1,0,1,0,1,0.044971348517762515,0.2991833704528582,0.4950859950859951,0.4616947321142247,0.044971348517762515,0.09144336011214751,0.04462724269706601,-0.00012313907951146846,0.08869928642820803
DeepSeek-V4,Gemma-3n,DeepSeek,Gemma,2026Q2,2025Q2,0,1,0,1,0.04804330384821909,0.2837209302325581,0.44963144963144963,0.44209218437278924,0.04804330384821909,0.0985229588170143,0.04802330900504022,0.006886786969973687,0.09164219129386943
DeepSeek-V4,Gemma-4,DeepSeek,Gemma,2026Q2,2026Q2,0,1,1,0,0.07536411892663486,0.3282828282828283,0.558968058968059,0.4976385000761103,0.07536411892663486,0.15271147347529904,0.0736521190580902,0.03853253798034927,0.11964055214411101
DeepSeek-V4,Gemma-4-12B,DeepSeek,Gemma,2026Q2,2026Q2,0,1,1,0,0.06058163706649833,0.2823156225218081,0.44333748443337484,0.44033177191643585,0.06058163706649833,0.12474722643808384,0.06057768763014364,0.02017547938992418,0.10098487826785066
DeepSeek-V4,Llama-1,DeepSeek,Llama,2026Q2,2023Q1,0,1,0,1,0.04521244915219798,0.27834245504300237,0.43734643734643736,0.4354779972728914,0.04521244915219798,0.09306158255366809,0.04521126381754124,-7.58271977468111e-06,0.08671502812398013
DeepSeek-V4,Llama-2,DeepSeek,Llama,2026Q2,2023Q3,0,1,0,1,0.057630014072160056,0.25524769101595296,0.44640234948604995,0.40830793987361047,0.057630014072160056,0.12246751527820249,0.05705106807304611,0.01241377378979919,0.10362726632239477
